Title;Hours Viewed;Views
Knight Flower: Season 1 // 밤에 피는 꽃: 시즌1;6800000;500000
Kohrra: Season 1;2500000;500000
Koinaka: Season 1 // 恋仲: シーズン1;3600000;500000
Kowloon Generic Romance: Season 1 // 九龍ジェネリックロマンス: シーズン1;2500000;500000
Kyojo: Kazama Kimichika: Kyojo Zero // 教場: 風間公親―教場0―;4300000;500000
La bella y las bestias: Season 1;32700000;500000
La Usurpadora (2019): Season 1;8600000;500000
Last One Standing: Season 2 // トークサバイバー！〜トークが面白いと生き残れるドラマ〜: シーズン2;2700000;500000
LEGO: City Adventures: Season 2;1800000;500000
Les Norton: Season 1;4200000;500000
Life Begins: Season 3;2400000;500000
Line of Duty: Season 2;3100000;500000
Line of Duty: Season 3;3100000;500000
Line of Duty: Season 4;2800000;500000
Line of Duty: Season 5;3200000;500000
Lopez vs. Lopez: Season 1;3900000;500000
Lopez vs. Lopez: Season 2;1800000;500000
Loudermilk: Season 2;2700000;500000
Loudermilk: Season 3;2400000;500000
Love Me: Season 1 // 러브 미: 시즌1;2300000;500000
Love: Season 2;3000000;500000
Luis Miguel - The Series: Season 2 // Luis Miguel - La serie: Temporada 2;3000000;500000
Luis Miguel - The Series: Season 3 // Luis Miguel - La serie: Temporada 3;2100000;500000
Luna Park: Season 1;2200000;500000
Madam Secretary: Season 2;8600000;500000
Madam Secretary: Season 3;7900000;500000
Made in Abyss: The Golden City of the Scorching Sun // メイドインアビス: 烈日の黄金郷;2400000;500000
Magic for Humans: Season 3;1400000;500000
Maniac: Limited Series;3300000;500000
Married at First Sight: Season 16;17000000;500000
MasterChef The Professionals Thailand: Season 1 // มาสเตอร์เชฟ เดอะ โพรเฟสชันนัลส์ ประเทศไทย: ซีซัน 1;10700000;500000
Masters of the Universe: Revolution: Season 1;1200000;500000
MeatEater: Season 10 Part 2;1400000;500000
Meet Me After School: Season 1 // 中学聖日記: シーズン1;4900000;500000
Mighty Express: Season 3;900000;500000
Mighty Express: Season 4;900000;500000
Miraculous: Tales of Ladybug & Cat Noir: Season 5 Part 1;2100000;500000
Miraculous: Tales of Ladybug & Cat Noir: Season 5 Part 2;2600000;500000
Misaeng: Incomplete Life: Limited Series // 미생: 리미티드 시리즈;13700000;500000
Mo Amer: The Vagabond;500000;500000
Monsieur Spade: Season 1;2400000;500000
Mother Goose Club: Season 3;1000000;500000
Mr. Midnight: Beware The Monsters: Season 1;3100000;500000
Mr. Robot: Season 4;5700000;500000
Mulligan: Part 1;2100000;500000
Nailed It!: Season 1;1700000;500000
Natsume's Book of Friends Seven // 夏目友人帳 漆;2600000;500000
Norsemen: Season 2;1400000;500000
Not Others: Season1 // 남남: 시즌1;5800000;500000
Nothing to See Here: Season 1 // Ojitos de Huevo: Temporada 1;1700000;500000
Nothing to See Here: Season 2 // Ojitos de Huevo: Temporada 2;2400000;500000
Oblivion Battery: Season 1 // 忘却バッテリー: シーズン1;2500000;500000
OKURA-Cold Case Investigation: Season 1 // オクラ～迷宮入り事件捜査～: シーズン1;4300000;500000
One Cent Thief: Season 1;3300000;500000
One Piece: Enies Lobby // ワンピース: エニエス・ロビー編;4500000;500000
Only You: Season 1 // เพียงเธอ: ซีซั่น 1;5200000;500000
Onmyoji: Season 1 // 陰陽師: シーズン1;3000000;500000
Ōoku: The Inner Chambers: Season 1 // 大奥: シーズン1;2900000;500000
Pagan Peak: Season 1 // Der Pass: Staffel 1;3600000;500000
Parallel World Pharmacy: Season 1 // 異世界薬局: シーズン1;2300000;500000
Pawn Stars: Season 15;4700000;500000
Payback: Money and Power: Season 1 // 법쩐: 시즌 1;6400000;500000
Poison Daughter, Holy Mother: Season 1 // 湊かなえ ポイズンドーター・ホーリーマザー: シーズン1;2500000;500000
Post Mortem: No One Dies in Skarnes: Season 1 // Post Mortem: Ingen dør på Skarnes: Sesong 1;2600000;500000
Power Players: Season 1 (Batch A);2500000;500000
Preacher: Season 3;3100000;500000
Puteri: Season 1;300000;500000
Racket Boys: Limited Series // 라켓소년단: 리미티드 시리즈;9200000;500000
Radiation House: Season 2 // ラジエーションハウス～放射線科の診断レポート～: シーズン2;4300000;500000
Raël: The Alien Prophet: Limited Series // Raël : Le prophète des extraterrestres: Mini-série;1500000;500000
Ranczo: Season 10;4900000;500000
Ranczo: Season 2;5300000;500000
Ranczo: Season 3;5300000;500000
Ranczo: Season 4;5300000;500000
Ranczo: Season 6;4900000;500000
Ranczo: Season 7;4900000;500000
Ranczo: Season 8;4900000;500000
Ranczo: Season 9;4900000;500000
Reboot: The Guardian Code: Season 1;1900000;500000
Red Eye: Season 1;2500000;500000
Rekaman Terlarang: Season 1;2900000;500000
Rhythm + Flow France: After the Beat // Nouvelle École et après : Réussir ou mourir;700000;500000
Rita: Season 1;2500000;500000
Robby Hoffman: Wake Up;600000;500000
Ron Kamonohashi's Forbidden Deductions: 1st Season // 鴨乃橋ロンの禁断推理: 1st Season;2700000;500000
Ron Kamonohashi's Forbidden Deductions: 2nd Season // 鴨乃橋ロンの禁断推理: 2nd Season;2600000;500000
Ronja the Robber's Daughter: Part 1 // Ronja Rövardotter: Del 1;2300000;500000
Rookies: Season 1;5800000;500000
Running Man: 2025 // 런닝맨: 2025;27800000;500000
Sacred Games: Season 2 // सेक्रेड गेम्स: सीज़न 2;3900000;500000
Saihara the Loan Shark: Season 1 // 闇金ウシジマくん外伝 闇金サイハラさん: シーズン1;3000000;500000
Sasaki and Peeps: Season 1 // 佐々木とピーちゃん: シーズン1;2700000;500000
Señora Acero: Season 5;26400000;500000
Shinjuku Field Hospital: Season 1 // 新宿野戦病院: シーズン1;3900000;500000
Sick Note: Season 2;1400000;500000
Six Feet Under: Season 2;6300000;500000
Six Kings Slam: Quarterfinals;1700000;500000
Skins (2007): Vol. 1;3200000;500000
Skip and Loafer: Season 1 // スキップとローファー: シーズン1;2200000;500000
Skull Island: Season 1;1400000;500000
Slam Dunk: Season 2;1600000;500000
Slam Dunk: Season 3;2800000;500000
Slam Dunk: Season 4;2500000;500000
Slam Dunk: Season 5;2300000;500000
Slam Dunk: Season 6;700000;500000
Society of the Snow: Who Were We on the Mountain? // La sociedad de la nieve: ¿Quiénes fuimos en la montaña?;300000;500000
Somebody Feed Phil: Season 1;3000000;500000
Somebody Feed Phil: Season 2;2700000;500000
Somebody Feed Phil: Season 4;1800000;500000
Somebody Feed Phil: Season 5;2000000;500000
SpongeBob SquarePants: Season 5;4000000;500000
SpongeBob SquarePants: Season 7;4700000;500000
SPRINT: Season 1;2400000;500000
Squid Game: Fireplace;500000;500000
Star Trek: Enterprise: Season 2;8600000;500000
Star Trek: The Next Generation: Season 4;9800000;500000
Star Trek: Voyager: Season 4;9900000;500000
StarBeam: Season 4;1300000;500000
Stath Lets Flats: Season 2;1200000;500000
Steph Tolev: Filth Queen;500000;500000
Steve Treviño: Simple Man;500000;500000
Stromberg: Staffel 1;1500000;500000
Summer Time Rendering: Season 1 // サマータイムレンダ: シーズン1;5100000;500000
Summertime: Season 1;2900000;500000
Superstar: Limited Series // Superestar: Miniserie;2900000;500000
Sword of the Demon Hunter: Kijin Gentosho: Season 1 // 鬼人幻燈抄: シーズン 1;5500000;500000
Tabloid: Season 1 // 死了一個娛樂女記者之後: 第一季;3100000;500000
Tattoo Redo: Season 1;1200000;500000
Team Zenko Go: Season 2;1900000;500000
Teenage Bounty Hunters: Season 1;4100000;500000
The Adventures of Puss in Boots: Season 2;2000000;500000
The Auditors: Season 1 // 감사합니다: 시즌1;5900000;500000
The Barrier: Season 1 // La valla: Temporada 1;6400000;500000
The Blood Pact: Season 1 // Klem: Seizoen 1;3900000;500000
The Chosen One: Season 1 // El Elegido: Temporada 1;1900000;500000
The Club: Season 1 // El club: Temporada 1;6300000;500000
The Covenant: Season 1;2200000;500000
The Defeated: Season 1;3300000;500000
The Empress Of Ayodhaya // แม่หยัว;4900000;500000
The Face Thailand: Season 6 // เดอะเฟซไทยแลนด์: ซีซั่น 6;5100000;500000
The Game (2006): Season 3;4100000;500000
The Glory: Season 1 // 雁回時: 第 1 季 // 雁回时: 第 1 季;10500000;500000
The Good Detective: Season 1 // 모범형사: 시즌 1;9400000;500000
The Graham Norton Show: Season 31;1600000;500000
The Grimm Variations: Season 1 // グリム組曲: シーズン1;2300000;500000
The Hijacking of Flight 601: Season 1 // Secuestro del vuelo 601: Temporada 1;2800000;500000
The Hook Up Plan: Season 1 // Plan Cœur: Saison 1;1800000;500000
The House of Flowers: Season 2 // La casa de las flores: Temporada 2;2700000;500000
The House of Flowers: Season 3 // La casa de las flores: Temporada 3;2600000;500000
The Influencer: Season 1 // La influencer: Temporada 1;22700000;500000
The Influencer: Season 1 // 더 인플루언서: 시즌 1;3700000;500000
The Innocent Man: Limited Series;2700000;500000
The Interns: Season 1 // Lekarze na start;13000000;500000
The Jury (2011): Season 2;1700000;500000
The Life and Movies of Erşan Kuneri: Season 2 // Erşan Kuneri: 2. Sezon;3100000;500000
The Madame Blanc Mysteries: Season 3;2700000;500000
The Masterful Cat Is Depressed Again Today: Season 1 // デキる猫は今日も憂鬱: シーズン1;2800000;500000
The Misfit of Demon King Academy: Season 1 // 魔王学院の不適合者 ～史上最強の魔王の始祖、転生して子孫たちの学校へ通う～: シーズン1;2600000;500000
The Most Notorious “Talker” Runs the World’s Greatest Clan: Season 1 // 最凶の支援職【話術士】である俺は世界最強クランを従える: シーズン 1;2200000;500000
The Parisian Agency: Exclusive Properties: Season 2 // L'Agence : L'immobilier de luxe en famille: Saison 2;2800000;500000
The Parisian Agency: Exclusive Properties: Season 4 // L'Agence : L'immobilier de luxe en famille: Saison 4;5300000;500000
The Queen of Villains: Season 1 // 極悪女王: シーズン1;2900000;500000
The Quintessential Quintuplets 2 // 五等分の花嫁∬;2800000;500000
The Road to Love: Season 1 // Los Briceño: Temporada 1;24200000;500000
The Search: Season 1 // Historia de un crimen: La búsqueda: Temporada 1;2200000;500000
The Steve Harvey Show: Season 2;4200000;500000
The Steve Harvey Show: Season 3;3800000;500000
The Story of Angkasa: Season 1 // Dia Angkasa: Season 1;2300000;500000
The Unbroken Voice: Season 1 // Canto para no llorar, Arelys Henao: Temporada 1;28300000;500000
The Wiggles: Ready, Steady, Wiggle: Season 1;4300000;500000
The Wiggles: Ready, Steady, Wiggle: Season 4;1100000;500000
Thomas & Friends: All Engines Go: Season 3;2200000;500000
Tiny Creatures: Season 1;1500000;500000
Together: Treble Winners: Limited Series;2200000;500000
Toilet-bound Hanako-kun: Season 2 // 地縛少年花子くん2;3100000;500000
Tokyo Tarareba Girls: Season 1 // 東京タラレバ娘: シーズン1;4600000;500000
Tom Papa: What A Day!;500000;500000
Tomorrow and I: Season 1 // อนาฅต: ซีซั่น 1;2600000;500000
Top Chef (2006): Season 10: Seattle;6100000;500000
Touched by an Angel: Season 1;5400000;500000
Trailer Park Boys: Jail: Season 1;1700000;500000
Trinkets: Season 2;2400000;500000
True Blood: Season 1;4800000;500000
Two Santas: Season 1 // Zwei Weihnachtsmänner: Staffel 1;1500000;500000
Two Summers: Season 1 // Twee Zomers: Seizoen 1;2000000;500000
Ugly Betty: Season 2;5400000;500000
Umamusume: Cinderella Gray: Season 1 // ウマ娘 シンデレラグレイ: シーズン1;3700000;500000
Unanswered Questions: 2025 // 그것이 알고싶다: 2025;18300000;500000
Unforgotten: Season 1;2200000;500000
Un-Real: Season 1;3500000;500000
Until the Sun Meets the Star: Season 1 // เมื่อตะวันลับฟ้าก็จะเป็นเวลาของดวงดาว: ซีซั่น 1;8600000;500000
Upin&Ipin: Season 16;2100000;500000
Violet Evergarden: Special: Extra Episode // ヴァイオレット・エヴァーガーデン：スペシャル: Extra Episode;300000;500000
Wake Up, Carlo!: Season 1 // Acorda, Carlo!: Temporada 1;2600000;500000
Wakfu: Season 2;4900000;500000
Wakfu: Season 3;2400000;500000
Wanda Sykes: I'm an Entertainer;500000;500000
Weeds: Season 5;2900000;500000
When Missing Turns to Murder: Season 2;4000000;500000
Wind Breaker: Season 1;2600000;500000
Wistoria: Wand and Sword: Season 1 // 杖と剣のウィストリア: シーズン1;2400000;500000
World Trigger: Season 1 // ワールドトリガー: 1stシーズン;15300000;500000
World Trigger: Season 2 // ワールドトリガー: 2ndシーズン;2200000;500000
World Trigger: Season 3 // ワールドトリガー: 3rdシーズン;2800000;500000
WWE NXT: NXT New Year's Evil 2025;600000;500000
You are Beautiful: Season 1 // 미남이시네요: 시즌 1;9300000;500000
You Can’t Ask That: Season 1;1500000;500000
You Can’t Ask That: Season 4;1900000;500000
Your lie in April: Season 1 // 四月は君の嘘: シーズン1;4800000;500000
#NoFilter: Season 1 // Sem Filtro: Temporada 1;2500000;400000
3 Palavrinhas Mini: Season 1;500000;400000
3%: Season 3;2500000;400000
3%: Season 4;2200000;400000
30 for 30: O.J.: Made in America: Season 1;3500000;400000
4 Blocks: Season 2;2600000;400000
4 Blocks: Season 3;1700000;400000
5 Ways To Socially Exclude My Husband: Season 1 // 夫を社会的に抹殺する5つの方法: シーズン1;1300000;400000
50M2: Season 1;2600000;400000
60 Days In: Season 7;3900000;400000
A Bloody Lucky Day: Season 1 // 운수 오진 날: 시즌 1;3500000;400000
A Farewell to Ozark;200000;400000
A Girl & Her Guard Dog: Season 1 // お嬢と番犬くん: シーズン1;2200000;400000
A Sign of Affection: Season 1 // ゆびさきと恋々: シーズン1;1900000;400000
Ackley Bridge: Series 2;4000000;400000
Ackley Bridge: Series 3;2200000;400000
Ada Twist, Scientist: Season 2;1000000;400000
Ada Twist, Scientist: Season 4;3000000;400000
Adam Sandler: Love You;600000;400000
Adult Kim Jang-ha: Season 1 // 어른 김장하: 시즌 1;700000;400000
After School Doctor -Season1- // 放課後カルテ シーズン1;3200000;400000
Aggretsuko: Season 2 // アグレッシブ烈子: シーズン2;1100000;400000
Aggretsuko: Season 3 // アグレッシブ烈子: シーズン3;1000000;400000
Aggretsuko: Season 4 // アグレッシブ烈子: シーズン4;1000000;400000
Aggretsuko: Season 5 // アグレッシブ烈子: シーズン5;1000000;400000
AJIN: Demi-Human: Season 1 // 亜人: シーズン1;2400000;400000
AJIN: Demi-Human: Season 2 // 亜人: シーズン2;1600000;400000
Ali Congun: Love Angeles // Ali Congun – Aşk Acısı;500000;400000
All About the Washingtons: Season 1;1700000;400000
All American: Homecoming: Season 2;4000000;400000
Always a Witch: Season 2 // Siempre bruja: Temporada 2;2100000;400000
Angry Birds: Summer Madness: Season 2;1300000;400000
Antihero: Season 1 // アンチヒーロー: シーズン1;3800000;400000
ARA San Juan: The Submarine that Disappeared: Limited Series // ARA San Juan: El submarino que desapareció: Miniserie;1500000;400000
Arifureta: From Commonplace to World's Strongest: 2nd season // ありふれた職業で世界最強: 2nd season;2200000;400000
